Date,Hour,Year,Month,Weeknum,Day,Weekday,Special day,Proximity day,Point 1,Point 2,Point 3,Point 4
42167,22,2015,6,24,12,5,0,0,13.7,12.5,11,12.8
42167,23,2015,6,24,12,5,0,0,12.5,12,10.3,12
42168,0,2015,6,24,13,6,0,0,12,11.8,10.1,11.7
42168,1,2015,6,24,13,6,0,0,11.5,11.7,9.9,11.3
42168,2,2015,6,24,13,6,0,0,11,11.5,9.7,11
42168,3,2015,6,24,13,6,0,0,11,11.6,9.8,11.1
42168,4,2015,6,24,13,6,0,0,11.1,11.6,9.8,11.2
42168,5,2015,6,24,13,6,0,0,11.1,11.7,9.9,11.3
42168,6,2015,6,24,13,6,0,0,12.2,12.6,10.2,12.7
42168,7,2015,6,24,13,6,0,0,13.2,13.4,10.5,14
42168,8,2015,6,24,13,6,0,0,14.3,14.3,10.8,15.4
42168,9,2015,6,24,13,6,0,0,15.5,14.8,11.4,16.6
42168,10,2015,6,24,13,6,0,0,16.8,15.3,12,17.7
42168,11,2015,6,24,13,6,0,0,18.1,15.4,11.5,18.8
42168,12,2015,6,24,13,6,0,0,18.7,16.2,12.2,18.9
42168,13,2015,6,24,13,6,0,0,19.2,16.9,12.8,19
42168,14,2015,6,24,13,6,0,0,19.8,17.7,13.5,19.1
42168,15,2015,6,24,13,6,0,0,19.6,16.9,13,18.7
42168,16,2015,6,24,13,6,0,0,19.5,16,12.5,18.2
42168,17,2015,6,24,13,6,0,0,19.3,15.2,12,17.8
42168,18,2015,6,24,13,6,0,0,18.5,14.8,11.6,16.7
42168,19,2015,6,24,13,6,0,0,17.7,14.4,11.1,15.6
42168,20,2015,6,24,13,6,0,0,16.9,14,10.7,14.5
42168,21,2015,6,24,13,6,0,0,16.1,13.5,9.8,13.7
42168,22,2015,6,24,13,6,0,0,15.2,13,8.9,12.8
42168,23,2015,6,24,13,6,0,0,14.4,12.5,8,12
42169,0,2015,6,25,14,7,0,0,13.9,12.1,7.3,11.6
42169,1,2015,6,25,14,7,0,0,13.5,11.6,6.7,11.2
42169,2,2015,6,25,14,7,0,0,13,11.2,6,10.8
42169,3,2015,6,25,14,7,0,0,12.9,10.9,6.5,10.7
42169,4,2015,6,25,14,7,0,0,12.7,10.6,7.1,10.6
42169,5,2015,6,25,14,7,0,0,12.6,10.3,7.6,10.5
42169,6,2015,6,25,14,7,0,0,12.4,10.7,8.8,10.9
42169,7,2015,6,25,14,7,0,0,12.2,11.1,10.1,11.2
42169,8,2015,6,25,14,7,0,0,12,11.5,11.3,11.6
42169,9,2015,6,25,14,7,0,0,12,12.1,12,11.2
42169,10,2015,6,25,14,7,0,0,11.9,12.8,12.7,10.8
42169,11,2015,6,25,14,7,0,0,13,12.8,13.1,10.5
42169,12,2015,6,25,14,7,0,0,12.9,13,13.6,11
42169,13,2015,6,25,14,7,0,0,12.9,13.1,14,11.4
42169,14,2015,6,25,14,7,0,0,12.8,13.3,14.5,11.9
42169,15,2015,6,25,14,7,0,0,12.6,13.7,13.9,11.9
42169,16,2015,6,25,14,7,0,0,12.3,14,13.2,11.9
42169,17,2015,6,25,14,7,0,0,12.1,14.4,12.6,11.9
42169,18,2015,6,25,14,7,0,0,12.1,14.1,12,11.8
42169,19,2015,6,25,14,7,0,0,12.2,13.8,11.3,11.8
42169,20,2015,6,25,14,7,0,0,12.2,13.5,10.7,11.7
42169,21,2015,6,25,14,7,0,0,12.2,13.1,10.1,11.7
42169,22,2015,6,25,14,7,0,0,12.2,12.6,9.6,11.6
42169,23,2015,6,25,14,7,0,0,12.2,12.2,9,11.6
42170,0,2015,6,25,15,1,0,0,12.1,12.2,8.7,11.3
42170,1,2015,6,25,15,1,0,0,11.9,12.3,8.5,10.9
42170,2,2015,6,25,15,1,0,0,11.8,12.3,8.2,10.6
42170,3,2015,6,25,15,1,0,0,11.7,12.4,8.1,10.2
42170,4,2015,6,25,15,1,0,0,11.7,12.6,8.1,9.7
42170,5,2015,6,25,15,1,0,0,11.6,12.7,8,9.3
42170,6,2015,6,25,15,1,0,0,11.7,12.7,8.1,9.1
42170,7,2015,6,25,15,1,0,0,11.9,12.8,8.2,8.8
42170,8,2015,6,25,15,1,0,0,12,12.8,8.3,8.6
42170,9,2015,6,25,15,1,0,0,12,12.8,8.3,9.3
42170,10,2015,6,25,15,1,0,0,11.9,12.9,8.4,10
42170,11,2015,6,25,15,1,0,0,13,12.1,8.4,10.9
42170,12,2015,6,25,15,1,0,0,13.2,12.1,8.2,11.5
42170,13,2015,6,25,15,1,0,0,13.3,12.1,8,12
42170,14,2015,6,25,15,1,0,0,13.5,12.1,7.8,12.6
42170,15,2015,6,25,15,1,0,0,13.7,12.3,8.1,12.3
42170,16,2015,6,25,15,1,0,0,13.9,12.5,8.3,11.9
42170,17,2015,6,25,15,1,0,0,14.1,12.7,8.6,11.6
42170,18,2015,6,25,15,1,0,0,13.4,12,8.7,11.3
42170,19,2015,6,25,15,1,0,0,12.8,11.2,8.9,11
42170,20,2015,6,25,15,1,0,0,12.1,10.5,9,10.7
42170,21,2015,6,25,15,1,0,0,11.3,10.4,8.7,10.1
42170,22,2015,6,25,15,1,0,0,10.6,10.4,8.4,9.5
42170,23,2015,6,25,15,1,0,0,9.8,10.3,8.1,8.9
42171,0,2015,6,25,16,2,0,0,9.4,10,8,8.6
42171,1,2015,6,25,16,2,0,0,9,9.8,8,8.4
42171,2,2015,6,25,16,2,0,0,8.6,9.5,7.9,8.1
42171,3,2015,6,25,16,2,0,0,8.7,9.5,8.1,8
42171,4,2015,6,25,16,2,0,0,8.7,9.6,8.2,7.9
42171,5,2015,6,25,16,2,0,0,8.8,9.6,8.4,7.8
42171,6,2015,6,25,16,2,0,0,9.5,10,8.4,8.1
42171,7,2015,6,25,16,2,0,0,10.3,10.3,8.4,8.4
42171,8,2015,6,25,16,2,0,0,11,10.7,8.4,8.7
42171,9,2015,6,25,16,2,0,0,11.7,10.5,8.2,9.2
42171,10,2015,6,25,16,2,0,0,12.3,10.3,8.1,9.8
42171,11,2015,6,25,16,2,0,0,13,9.7,9.1,10.5
42171,12,2015,6,25,16,2,0,0,13.3,10.1,9.8,10.9
42171,13,2015,6,25,16,2,0,0,13.6,10.5,10.4,11.4
42171,14,2015,6,25,16,2,0,0,13.9,10.9,11.1,11.8
42171,15,2015,6,25,16,2,0,0,13.7,10.4,11,11.7
42171,16,2015,6,25,16,2,0,0,13.5,10,11,11.7
42171,17,2015,6,25,16,2,0,0,13.3,9.5,10.9,11.6
42171,18,2015,6,25,16,2,0,0,12.8,9.5,10.8,11.4
42171,19,2015,6,25,16,2,0,0,12.3,9.5,10.7,11.1
42171,20,2015,6,25,16,2,0,0,11.8,9.5,10.6,10.9
42171,21,2015,6,25,16,2,0,0,10.9,9.5,10.1,10.1
42171,22,2015,6,25,16,2,0,0,10.1,9.5,9.6,9.4
42171,23,2015,6,25,16,2,0,0,9.2,9.5,9.1,8.6
42172,0,2015,6,25,17,3,0,0,8.7,9.4,8.7,8.2
42172,1,2015,6,25,17,3,0,0,8.3,9.2,8.3,7.9
42172,2,2015,6,25,17,3,0,0,7.8,9.1,7.9,7.5
42172,3,2015,6,25,17,3,0,0,8,9.1,7.9,7.5
42172,4,2015,6,25,17,3,0,0,8.1,9.2,7.9,7.5
42172,5,2015,6,25,17,3,0,0,8.3,9.2,7.9,7.5
42172,6,2015,6,25,17,3,0,0,9.4,9.7,8.1,8.4
42172,7,2015,6,25,17,3,0,0,10.6,10.2,8.3,9.2
42172,8,2015,6,25,17,3,0,0,11.7,10.7,8.5,10.1
42172,9,2015,6,25,17,3,0,0,12.3,10.9,9.2,10.5
42172,10,2015,6,25,17,3,0,0,13,11.2,9.8,10.9
42172,11,2015,6,25,17,3,0,0,13.7,12.1,10.6,11.7
42172,12,2015,6,25,17,3,0,0,14.1,12,11,12.1
42172,13,2015,6,25,17,3,0,0,14.5,12,11.5,12.6
42172,14,2015,6,25,17,3,0,0,14.9,11.9,11.9,13
42172,15,2015,6,25,17,3,0,0,15,11.6,11.8,13.1
42172,16,2015,6,25,17,3,0,0,15.2,11.4,11.8,13.2
42172,17,2015,6,25,17,3,0,0,15.3,11.1,11.7,13.3
42172,18,2015,6,25,17,3,0,0,14.5,11,11.2,12.8
42172,19,2015,6,25,17,3,0,0,13.8,10.8,10.8,12.2
42172,20,2015,6,25,17,3,0,0,13,10.7,10.3,11.7
42172,21,2015,6,25,17,3,0,0,12.4,10.5,9.1,11.2
42172,22,2015,6,25,17,3,0,0,11.7,10.3,7.9,10.6
42172,23,2015,6,25,17,3,0,0,11.1,10.1,6.7,10.1
42173,0,2015,6,25,18,4,0,0,10.7,10,6.4,9.8
42173,1,2015,6,25,18,4,0,0,10.4,9.8,6.1,9.4
42173,2,2015,6,25,18,4,0,0,10,9.7,5.8,9.1
42173,3,2015,6,25,18,4,0,0,10.3,9.8,6.2,9.2
42173,4,2015,6,25,18,4,0,0,10.6,10,6.7,9.3
42173,5,2015,6,25,18,4,0,0,10.9,10.1,7.1,9.4
42173,6,2015,6,25,18,4,0,0,10.7,10.8,8.7,9.9
42173,7,2015,6,25,18,4,0,0,10.5,11.4,10.3,10.4
42173,8,2015,6,25,18,4,0,0,10.3,12.1,11.9,10.9
42173,9,2015,6,25,18,4,0,0,10.5,12.7,12.4,11.1
42173,10,2015,6,25,18,4,0,0,10.8,13.2,13,11.4
42173,11,2015,6,25,18,4,0,0,10.9,13.8,14.1,10.4
42173,12,2015,6,25,18,4,0,0,10.8,13.5,14,10.5
42173,13,2015,6,25,18,4,0,0,10.7,13.2,13.9,10.7
42173,14,2015,6,25,18,4,0,0,10.6,12.9,13.8,10.8
42173,15,2015,6,25,18,4,0,0,10.9,12.8,13.8,10.6
42173,16,2015,6,25,18,4,0,0,11.1,12.8,13.9,10.4
42173,17,2015,6,25,18,4,0,0,11.4,12.7,13.9,10.2
42173,18,2015,6,25,18,4,0,0,11.4,12.5,13.1,10.1
42173,19,2015,6,25,18,4,0,0,11.4,12.2,12.4,9.9
42173,20,2015,6,25,18,4,0,0,11.4,12,11.6,9.8
42173,21,2015,6,25,18,4,0,0,11.3,11.7,11.1,9.9
42173,22,2015,6,25,18,4,0,0,11.2,11.3,10.5,10.1
42173,23,2015,6,25,18,4,0,0,11.1,11,10,10.2
42174,0,2015,6,25,19,5,0,1,11,11,9.5,10.3
42174,1,2015,6,25,19,5,0,1,11,11,8.9,10.4
42174,2,2015,6,25,19,5,0,1,10.9,11,8.4,10.5
42174,3,2015,6,25,19,5,0,1,10.9,11.1,8.8,10.5
42174,4,2015,6,25,19,5,0,1,10.8,11.2,9.3,10.5
42174,5,2015,6,25,19,5,0,1,10.8,11.3,9.7,10.5
42174,6,2015,6,25,19,5,0,1,11.1,11.5,10.6,11
42174,7,2015,6,25,19,5,0,1,11.3,11.8,11.6,11.5
42174,8,2015,6,25,19,5,0,1,11.6,12,12.5,12
42174,9,2015,6,25,19,5,0,1,11.8,12.6,12.8,12.8
42174,10,2015,6,25,19,5,0,1,12,13.1,13.1,13.5
42174,11,2015,6,25,19,5,0,1,13.8,13.3,14,12.5
42174,12,2015,6,25,19,5,0,1,14.3,13.7,14.1,13.3
42174,13,2015,6,25,19,5,0,1,14.9,14.1,14.2,14.2
42174,14,2015,6,25,19,5,0,1,15.4,14.5,14.3,15
42174,15,2015,6,25,19,5,0,1,15.2,14.9,14.4,14.7
42174,16,2015,6,25,19,5,0,1,14.9,15.3,14.6,14.3
42174,17,2015,6,25,19,5,0,1,14.7,15.7,14.7,14
42174,18,2015,6,25,19,5,0,1,14.2,15.4,14.3,13.6
42174,19,2015,6,25,19,5,0,1,13.7,15.2,13.8,13.2
42174,20,2015,6,25,19,5,0,1,13.2,14.9,13.4,12.8
42174,21,2015,6,25,19,5,0,1,12.2,14.4,12.9,11.7
42174,22,2015,6,25,19,5,0,1,11.2,13.9,12.3,10.7
42174,23,2015,6,25,19,5,0,1,10.2,13.4,11.8,9.6
42175,0,2015,6,25,20,6,1,0,10,13.2,11.6,9.6
42175,1,2015,6,25,20,6,1,0,9.7,13,11.4,9.5
42175,2,2015,6,25,20,6,1,0,9.5,12.8,11.2,9.5
42175,3,2015,6,25,20,6,1,0,9.9,12.8,11.2,9.5
42175,4,2015,6,25,20,6,1,0,10.2,12.9,11.1,9.4
42175,5,2015,6,25,20,6,1,0,10.6,12.9,11.1,9.4
42175,6,2015,6,25,20,6,1,0,11.2,13.6,11.2,10.9
42175,7,2015,6,25,20,6,1,0,11.8,14.3,11.3,12.5
42175,8,2015,6,25,20,6,1,0,12.4,15,11.4,14
42175,9,2015,6,25,20,6,1,0,12.6,15.7,12,14.1
42175,10,2015,6,25,20,6,1,0,12.8,16.4,12.5,14.3
42175,11,2015,6,25,20,6,1,0,15.6,15.3,15,15.2
42175,12,2015,6,25,20,6,1,0,14.8,16.2,15.5,15.5
42175,13,2015,6,25,20,6,1,0,14.1,17.2,15.9,15.8
42175,14,2015,6,25,20,6,1,0,13.3,18.1,16.4,16.1
42175,15,2015,6,25,20,6,1,0,13.9,18,16.3,15.6
42175,16,2015,6,25,20,6,1,0,14.6,17.9,16.3,15
42175,17,2015,6,25,20,6,1,0,15.2,17.8,16.2,14.5
42175,18,2015,6,25,20,6,1,0,14.6,17.5,15.9,14.1
42175,19,2015,6,25,20,6,1,0,14,17.1,15.6,13.6
42175,20,2015,6,25,20,6,1,0,13.4,16.8,15.3,13.2
42175,21,2015,6,25,20,6,1,0,12.5,16.3,14.5,12.5
42175,22,2015,6,25,20,6,1,0,11.7,15.7,13.6,11.9
42175,23,2015,6,25,20,6,1,0,10.8,15.2,12.8,11.2
42176,0,2015,6,26,21,7,0,1,10.6,14.9,12.3,10.7
42176,1,2015,6,26,21,7,0,1,10.3,14.5,11.9,10.3
42176,2,2015,6,26,21,7,0,1,10.1,14.2,11.4,9.8
42176,3,2015,6,26,21,7,0,1,10.3,14.2,11.4,9.9
42176,4,2015,6,26,21,7,0,1,10.5,14.3,11.5,10
42176,5,2015,6,26,21,7,0,1,10.7,14.3,11.5,10.1
42176,6,2015,6,26,21,7,0,1,11.5,15.1,12.1,10.6
42176,7,2015,6,26,21,7,0,1,12.3,16,12.7,11.1
42176,8,2015,6,26,21,7,0,1,13.1,16.8,13.3,11.6
42176,9,2015,6,26,21,7,0,1,13.9,17.4,14.1,12.3
42176,10,2015,6,26,21,7,0,1,14.7,18,14.9,13
42176,11,2015,6,26,21,7,0,1,15.8,18.2,14.5,13.9
42176,12,2015,6,26,21,7,0,1,16.2,18.7,15.4,14.2
42176,13,2015,6,26,21,7,0,1,16.6,19.2,16.2,14.4
42176,14,2015,6,26,21,7,0,1,17,19.7,17.1,14.7
42176,15,2015,6,26,21,7,0,1,17.1,19.6,17.3,15
42176,16,2015,6,26,21,7,0,1,17.2,19.4,17.6,15.4
42176,17,2015,6,26,21,7,0,1,17.3,19.3,17.8,15.7
42176,18,2015,6,26,21,7,0,1,16.7,18.9,17.3,15.6
42176,19,2015,6,26,21,7,0,1,16.2,18.4,16.9,15.4
42176,20,2015,6,26,21,7,0,1,15.6,18,16.4,15.3
42176,21,2015,6,26,21,7,0,1,14.7,17.5,15.5,14.7
42176,22,2015,6,26,21,7,0,1,13.9,16.9,14.5,14
42176,23,2015,6,26,21,7,0,1,13,16.4,13.6,13.4
42177,0,2015,6,26,22,1,0,0,12.4,15.8,12.9,12.9
42177,1,2015,6,26,22,1,0,0,11.9,15.1,12.3,12.3
42177,2,2015,6,26,22,1,0,0,11.3,14.5,11.6,11.8
42177,3,2015,6,26,22,1,0,0,11.4,14.5,12,11.6
42177,4,2015,6,26,22,1,0,0,11.4,14.6,12.4,11.5
42177,5,2015,6,26,22,1,0,0,11.5,14.6,12.8,11.3
42177,6,2015,6,26,22,1,0,0,12,15.3,14.2,12.8
42177,7,2015,6,26,22,1,0,0,12.6,16.1,15.5,14.2
42177,8,2015,6,26,22,1,0,0,13.1,16.8,16.9,15.7
42177,9,2015,6,26,22,1,0,0,13.6,17.2,17.8,15.4
42177,10,2015,6,26,22,1,0,0,14.1,17.5,18.7,15
42177,11,2015,6,26,22,1,0,0,15.1,18.3,19.9,14.9
42177,12,2015,6,26,22,1,0,0,15.6,18.6,20.3,14.6
42177,13,2015,6,26,22,1,0,0,16.1,18.9,20.8,14.4
42177,14,2015,6,26,22,1,0,0,16.6,19.2,21.2,14.1
42177,15,2015,6,26,22,1,0,0,16.5,19.1,20.8,14.2
42177,16,2015,6,26,22,1,0,0,16.5,18.9,20.3,14.3
42177,17,2015,6,26,22,1,0,0,16.4,18.8,19.9,14.4
42177,18,2015,6,26,22,1,0,0,15.9,18.4,19.2,14.4
42177,19,2015,6,26,22,1,0,0,15.5,17.9,18.5,14.5
42177,20,2015,6,26,22,1,0,0,15,17.5,17.8,14.5
42177,21,2015,6,26,22,1,0,0,14.1,17.1,17,13.9
42177,22,2015,6,26,22,1,0,0,13.2,16.8,16.3,13.2
42177,23,2015,6,26,22,1,0,0,12.3,16.4,15.5,12.6
42178,0,2015,6,26,23,2,0,0,11.7,16,15,12.2
42178,1,2015,6,26,23,2,0,0,11.2,15.7,14.6,11.8
42178,2,2015,6,26,23,2,0,0,10.6,15.3,14.1,11.4
42178,3,2015,6,26,23,2,0,0,10.7,15.2,14,11.5
42178,4,2015,6,26,23,2,0,0,10.9,15.2,14,11.5
42178,5,2015,6,26,23,2,0,0,11,15.1,13.9,11.6
42178,6,2015,6,26,23,2,0,0,12.5,15,14,12.7
42178,7,2015,6,26,23,2,0,0,13.9,15,14.2,13.8
42178,8,2015,6,26,23,2,0,0,15.4,14.9,14.3,14.9
42178,9,2015,6,26,23,2,0,0,16,15,13.8,15.6
42178,10,2015,6,26,23,2,0,0,16.5,15,13.4,16.2
42178,11,2015,6,26,23,2,0,0,16.6,15.7,13.7,15.7
42178,12,2015,6,26,23,2,0,0,16.9,15.6,13.7,16.5
42178,13,2015,6,26,23,2,0,0,17.2,15.4,13.6,17.2
42178,14,2015,6,26,23,2,0,0,17.5,15.3,13.6,18
42178,15,2015,6,26,23,2,0,0,17.1,15.2,13.2,17.9
42178,16,2015,6,26,23,2,0,0,16.8,15.2,12.9,17.8
42178,17,2015,6,26,23,2,0,0,16.4,15.1,12.5,17.7
42178,18,2015,6,26,23,2,0,0,15.6,15.2,12.3,17.1
42178,19,2015,6,26,23,2,0,0,14.8,15.2,12.1,16.6
42178,20,2015,6,26,23,2,0,0,14,15.3,11.9,16
42178,21,2015,6,26,23,2,0,0,13.6,15.1,11.8,15.4
42178,22,2015,6,26,23,2,0,0,13.3,15,11.7,14.7
42178,23,2015,6,26,23,2,0,0,12.9,14.8,11.6,14.1
42179,0,2015,6,26,24,3,0,0,12.9,14.6,11.5,13.6
42179,1,2015,6,26,24,3,0,0,12.9,14.4,11.3,13.2
42179,2,2015,6,26,24,3,0,0,12.9,14.2,11.2,12.7
42179,3,2015,6,26,24,3,0,0,12.8,14.5,11.2,12.8
42179,4,2015,6,26,24,3,0,0,12.8,14.8,11.1,12.8
42179,5,2015,6,26,24,3,0,0,12.7,15.1,11.1,12.9
42179,6,2015,6,26,24,3,0,0,13,15.6,12,13.2
42179,7,2015,6,26,24,3,0,0,13.2,16.2,12.9,13.4
42179,8,2015,6,26,24,3,0,0,13.5,16.7,13.8,13.7
42179,9,2015,6,26,24,3,0,0,13.6,17.1,14.2,14.3
42179,10,2015,6,26,24,3,0,0,13.8,17.4,14.6,15
42179,11,2015,6,26,24,3,0,0,14,18,14.7,12.7
42179,12,2015,6,26,24,3,0,0,14.4,17.9,14.9,12.7
42179,13,2015,6,26,24,3,0,0,14.7,17.9,15.2,12.8
42179,14,2015,6,26,24,3,0,0,15.1,17.8,15.4,12.8
42179,15,2015,6,26,24,3,0,0,15.1,16.8,15.3,13.2
42179,16,2015,6,26,24,3,0,0,15.1,15.9,15.1,13.6
42179,17,2015,6,26,24,3,0,0,15.1,14.9,15,14
42179,18,2015,6,26,24,3,0,0,14.3,14.8,14.7,13.6
42179,19,2015,6,26,24,3,0,0,13.4,14.8,14.5,13.1
42179,20,2015,6,26,24,3,0,0,12.6,14.7,14.2,12.7
42179,21,2015,6,26,24,3,0,0,12.5,14.5,13.7,12.4
42179,22,2015,6,26,24,3,0,0,12.4,14.4,13.1,12.2
42179,23,2015,6,26,24,3,0,0,12.3,14.2,12.6,11.9
42180,0,2015,6,26,25,4,0,0,12.2,14,12.4,11.7
42180,1,2015,6,26,25,4,0,0,12.1,13.7,12.3,11.4
42180,2,2015,6,26,25,4,0,0,12,13.5,12.1,11.2
42180,3,2015,6,26,25,4,0,0,12.2,13.5,12.2,11.1
42180,4,2015,6,26,25,4,0,0,12.3,13.4,12.3,11
42180,5,2015,6,26,25,4,0,0,12.5,13.4,12.4,10.9
42180,6,2015,6,26,25,4,0,0,12.9,13.5,12.1,12
42180,7,2015,6,26,25,4,0,0,13.3,13.7,11.9,13.1
42180,8,2015,6,26,25,4,0,0,13.7,13.8,11.6,14.2
42180,9,2015,6,26,25,4,0,0,14.4,14.5,11.7,14.9
42180,10,2015,6,26,25,4,0,0,15.2,15.2,11.7,15.5
42180,11,2015,6,26,25,4,0,0,15.4,16,12.2,15.9
42180,12,2015,6,26,25,4,0,0,15.4,16.2,12.3,15.5
42180,13,2015,6,26,25,4,0,0,15.4,16.3,12.5,15.1
42180,14,2015,6,26,25,4,0,0,15.4,16.5,12.6,14.7
42180,15,2015,6,26,25,4,0,0,14.9,16.4,13.2,14.7
42180,16,2015,6,26,25,4,0,0,14.3,16.4,13.9,14.7
42180,17,2015,6,26,25,4,0,0,13.8,16.3,14.5,14.7
42180,18,2015,6,26,25,4,0,0,13.4,16,14,14.4
42180,19,2015,6,26,25,4,0,0,13.1,15.8,13.6,14.1
42180,20,2015,6,26,25,4,0,0,12.7,15.5,13.1,13.8
42180,21,2015,6,26,25,4,0,0,12.2,15.1,12.6,13.1
42180,22,2015,6,26,25,4,0,0,11.7,14.7,12.2,12.5
42180,23,2015,6,26,25,4,0,0,11.2,14.3,11.7,11.8
42181,0,2015,6,26,26,5,0,0,11,14,11.3,11.3
42181,1,2015,6,26,26,5,0,0,10.7,13.7,11,10.8
42181,2,2015,6,26,26,5,0,0,10.5,13.4,10.6,10.3
42181,3,2015,6,26,26,5,0,0,10.8,13.3,10.7,10.4
42181,4,2015,6,26,26,5,0,0,11.1,13.1,10.9,10.6
42181,5,2015,6,26,26,5,0,0,11.4,13,11,10.7
42181,6,2015,6,26,26,5,0,0,11.9,13.1,11.5,11.6
42181,7,2015,6,26,26,5,0,0,12.4,13.2,12.1,12.4
42181,8,2015,6,26,26,5,0,0,12.9,13.3,12.6,13.3
42181,9,2015,6,26,26,5,0,0,13.6,13.8,13.4,13.9
42181,10,2015,6,26,26,5,0,0,14.3,14.2,14.1,14.6
42181,11,2015,6,26,26,5,0,0,12.9,14.5,12.8,14.5
42181,12,2015,6,26,26,5,0,0,13.4,14.9,12.7,14.8
42181,13,2015,6,26,26,5,0,0,13.8,15.3,12.6,15.1
42181,14,2015,6,26,26,5,0,0,14.3,15.7,12.5,15.4
42181,15,2015,6,26,26,5,0,0,14.3,15.7,12.6,15.1
42181,16,2015,6,26,26,5,0,0,14.4,15.8,12.6,14.7
42181,17,2015,6,26,26,5,0,0,14.4,15.8,12.7,14.4
42181,18,2015,6,26,26,5,0,0,14.1,15.5,12.6,14
42181,19,2015,6,26,26,5,0,0,13.8,15.2,12.4,13.5
42181,20,2015,6,26,26,5,0,0,13.5,14.9,12.3,13.1
42181,21,2015,6,26,26,5,0,0,12.7,14.6,12.1,12.6
42181,22,2015,6,26,26,5,0,0,12,14.2,11.9,12.1
42181,23,2015,6,26,26,5,0,0,11.2,13.9,11.7,11.6
42182,0,2015,6,26,27,6,0,0,10.8,13.6,11.4,11.2
42182,1,2015,6,26,27,6,0,0,10.5,13.4,11.2,10.7
42182,2,2015,6,26,27,6,0,0,10.1,13.1,10.9,10.3
42182,3,2015,6,26,27,6,0,0,10.3,13,10.8,10.2
42182,4,2015,6,26,27,6,0,0,10.4,12.9,10.7,10.2
42182,5,2015,6,26,27,6,0,0,10.6,12.8,10.6,10.1
42182,6,2015,6,26,27,6,0,0,11.4,13.1,11,10.8
42182,7,2015,6,26,27,6,0,0,12.2,13.4,11.3,11.4
42182,8,2015,6,26,27,6,0,0,13,13.7,11.7,12.1
42182,9,2015,6,26,27,6,0,0,13.8,14,12,12.9
42182,10,2015,6,26,27,6,0,0,14.5,14.3,12.2,13.8
42182,11,2015,6,26,27,6,0,0,15.3,14.7,15.3,14.7
42182,12,2015,6,26,27,6,0,0,15.5,15.1,14.6,15.1
42182,13,2015,6,26,27,6,0,0,15.8,15.6,14,15.4
42182,14,2015,6,26,27,6,0,0,16,16,13.3,15.8
42182,15,2015,6,26,27,6,0,0,16,15.9,13.7,15.6
42182,16,2015,6,26,27,6,0,0,16,15.9,14.1,15.3
42182,17,2015,6,26,27,6,0,0,16,15.8,14.5,15.1
42182,18,2015,6,26,27,6,0,0,15.4,15.5,14.1,14.5
42182,19,2015,6,26,27,6,0,0,14.8,15.1,13.8,13.8
42182,20,2015,6,26,27,6,0,0,14.2,14.8,13.4,13.2
42182,21,2015,6,26,27,6,0,0,13.6,14.5,12.9,12.8
42182,22,2015,6,26,27,6,0,0,12.9,14.2,12.3,12.3
42182,23,2015,6,26,27,6,0,0,12.3,13.9,11.8,11.9
42183,0,2015,6,27,28,7,0,0,11.8,13.6,11.6,11.5
42183,1,2015,6,27,28,7,0,0,11.3,13.4,11.3,11.2
42183,2,2015,6,27,28,7,0,0,10.8,13.1,11.1,10.8
42183,3,2015,6,27,28,7,0,0,11.1,13.1,11.2,10.6
42183,4,2015,6,27,28,7,0,0,11.5,13.1,11.4,10.3
42183,5,2015,6,27,28,7,0,0,11.8,13.1,11.5,10.1
42183,6,2015,6,27,28,7,0,0,12.7,13.6,12.1,11.1
42183,7,2015,6,27,28,7,0,0,13.5,14,12.7,12.2
42183,8,2015,6,27,28,7,0,0,14.4,14.5,13.3,13.2
42183,9,2015,6,27,28,7,0,0,15.4,14.8,13.8,14.3
42183,10,2015,6,27,28,7,0,0,16.4,15.2,14.3,15.5
42183,11,2015,6,27,28,7,0,0,17.6,15.6,16.1,16.3
42183,12,2015,6,27,28,7,0,0,17.9,16,15.8,16.9
42183,13,2015,6,27,28,7,0,0,18.2,16.4,15.4,17.4
42183,14,2015,6,27,28,7,0,0,18.5,16.8,15.1,18
42183,15,2015,6,27,28,7,0,0,18.5,17,15.4,18.2
42183,16,2015,6,27,28,7,0,0,18.5,17.1,15.7,18.4
42183,17,2015,6,27,28,7,0,0,18.5,17.3,16,18.6
42183,18,2015,6,27,28,7,0,0,17.9,16.9,15.6,17.9
42183,19,2015,6,27,28,7,0,0,17.2,16.6,15.1,17.3
42183,20,2015,6,27,28,7,0,0,16.6,16.2,14.7,16.6
42183,21,2015,6,27,28,7,0,0,15.4,15.8,13.7,15.5
42183,22,2015,6,27,28,7,0,0,14.2,15.3,12.8,14.3
42183,23,2015,6,27,28,7,0,0,13,14.9,11.8,13.2
42184,0,2015,6,27,29,1,0,0,12.6,14.6,11.5,12.7
42184,1,2015,6,27,29,1,0,0,12.2,14.3,11.3,12.3
42184,2,2015,6,27,29,1,0,0,11.8,14,11,11.8
42184,3,2015,6,27,29,1,0,0,12,14.1,11.4,12
42184,4,2015,6,27,29,1,0,0,12.3,14.3,11.7,12.2
42184,5,2015,6,27,29,1,0,0,12.5,14.4,12.1,12.4
42184,6,2015,6,27,29,1,0,0,13.9,15,13.2,13.7
42184,7,2015,6,27,29,1,0,0,15.2,15.7,14.4,15.1
42184,8,2015,6,27,29,1,0,0,16.6,16.3,15.5,16.4
42184,9,2015,6,27,29,1,0,0,17.5,17,16.1,17.4
