Date,Hour,NO cons,SE cons,FI cons,DK1 cons,DK2 cons,DK1 wind,DK2 wind,SE1 wind,SE2 wind,SE3 wind,SE4 wind,SE->FI,FI->EE,NO1->SE3,SE2->SE3,Forsmark Block1,Forsmark Block2,Forsmark Block3,Loviisa Block 1,Loviisa Block 2,Olkiluoto 1,Olkiluoto 2,Oskarshamn 1,Oskarshamn 3,Ringhals Block1,Ringhals Block2,Ringhals Block3,Ringhals Block4
41902,16,12015,12639,8478,1965,1460,32,8,56,78,101,36,2750,658,1800,5950,984,1120,1167,496,0,880,880,430,1400,881,807,1063,0
41902,17,12137,12810,8605,2128,1532,41,8,57,88,110,36,2750,658,1800,5950,984,1120,1167,496,0,880,880,430,1400,881,807,1063,0
41902,18,12266,12913,8795,2116,1552,42,6,60,114,126,36,2740,658,1800,5950,984,1120,1167,496,0,880,880,430,1400,881,807,1063,0
41902,19,12359,13163,8884,2032,1531,47,6,72,141,154,38,2740,658,1800,5950,984,1120,1167,496,0,880,880,430,1400,881,807,1063,0
41902,20,12327,13091,8667,2048,1487,48,6,86,187,193,41,2740,658,1800,5950,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41902,21,12091,12653,8500,1930,1396,50,7,89,213,220,45,2750,658,1800,5950,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41902,22,11743,12005,8318,1809,1298,60,9,100,231,239,50,2730,658,1800,5950,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41902,23,11374,11515,7920,1680,1204,94,8,111,259,253,55,2740,658,1750,5950,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,0,11025,11121,7526,1519,1093,137,1,104,324,265,45,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,1,10736,10824,7292,1435,1039,291,3,119,317,252,47,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,2,10564,10682,7204,1402,1015,529,5,118,329,223,47,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,3,10486,10609,7196,1397,991,729,6,126,343,196,35,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,4,10442,10635,7261,1419,972,888,11,129,344,167,37,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,5,10445,10663,7269,1471,983,969,17,139,345,139,31,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,6,10501,10745,7255,1584,1045,1010,30,147,342,127,28,2710,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,7,10646,11016,7419,1694,1125,1039,50,155,347,114,27,2720,658,1700,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,8,11207,11502,7657,1837,1249,1111,76,156,378,104,27,2730,658,1750,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,9,11798,12161,7832,1949,1350,1280,109,146,360,94,38,2720,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,10,12131,12668,7998,2007,1407,1480,156,154,346,97,49,2720,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,11,12197,12953,8067,2050,1428,1601,208,139,292,92,79,2720,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,12,12131,13055,8031,2083,1441,1703,234,147,298,88,86,2720,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,13,12089,13050,8010,2107,1435,1860,253,172,271,107,115,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,14,12039,12966,8017,2100,1427,1986,314,222,309,156,145,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,15,12010,12965,8043,2046,1416,2069,399,247,408,216,180,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,16,11988,13035,8125,2101,1454,2052,462,269,502,283,207,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,17,12050,13241,8259,2299,1547,1970,489,286,553,380,225,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,18,12178,13572,8548,2271,1599,1903,481,271,640,484,242,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,19,12380,14030,8760,2176,1573,1888,475,272,747,611,262,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,20,12663,14027,8562,2141,1486,1916,490,260,749,685,302,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,21,12626,13494,8453,2031,1423,1978,514,206,781,811,335,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,22,12266,12798,8287,1902,1316,2093,528,192,757,890,372,2730,658,1800,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41903,23,11715,12102,7929,1757,1188,2180,515,172,763,979,411,2720,658,1750,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,0,11240,11642,7595,1677,1049,1998,416,156,724,1164,450,2680,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,1,10957,11416,7434,1619,1034,2012,401,142,689,1218,472,2680,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,2,10854,11350,7395,1600,1047,1989,402,130,632,1260,471,2680,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,3,10909,11409,7467,1627,1026,1969,414,130,596,1301,510,2680,658,1650,6200,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,4,11035,11590,7801,1745,1028,2023,468,128,614,1337,552,2690,658,1650,6200,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,5,11418,12197,8626,1846,1123,2105,536,120,571,1367,589,2690,658,1650,6200,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,6,12434,13674,9185,2210,1435,2161,606,100,533,1400,664,2680,658,1650,6200,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,7,13693,15402,9432,2550,1552,2196,658,80,479,1421,654,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,8,14128,16878,9567,2673,1720,2272,691,70,426,1440,712,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,9,14120,16765,9522,2685,1744,2407,697,58,413,1436,755,2680,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,10,14164,16445,9499,2805,1760,2526,725,50,338,1415,798,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,11,14030,16049,9507,2866,1787,2540,736,51,326,1395,800,2680,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,12,13877,15886,9464,2839,1779,2436,727,56,315,1382,850,2680,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,13,13826,15750,9414,2874,1767,2279,712,57,305,1357,891,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,14,13721,15683,9374,2792,1733,2100,693,63,303,1317,920,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,15,13668,15695,9301,2628,1707,1917,675,64,290,1226,922,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,16,13596,15651,9277,2568,1728,1716,670,62,286,1154,953,2670,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,17,13445,15762,9287,2715,1831,1486,648,62,260,1053,989,2680,658,1500,6000,984,1120,1167,496,180,880,880,430,1400,881,807,1063,0
41904,18,13327,16058,9560,2613,1845,1224,611,65,227,949,999,2680,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,19,13477,16504,9757,2515,1774,992,579,75,197,862,964,2680,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,20,13676,16512,9358,2421,1666,788,553,85,193,778,925,2670,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,21,13574,16023,9040,2246,1549,604,517,94,219,723,882,2670,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,22,13026,14956,8782,2051,1422,472,464,102,188,658,825,2670,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41904,23,12288,14027,8347,1841,1268,372,388,115,185,604,768,2670,658,1500,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,0,11966,13361,8021,1711,1164,301,332,134,240,589,750,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,1,11675,12970,7839,1666,1100,237,227,125,239,543,688,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,2,11523,12760,7800,1652,1085,207,148,123,229,514,635,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,3,11558,12631,7875,1650,1081,189,102,121,223,498,601,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,4,11634,12658,8218,1706,1115,185,78,118,229,480,541,2690,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,5,12035,13340,9040,1873,1200,180,64,117,232,434,479,2690,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,6,13118,15367,9501,2325,1426,178,53,116,214,401,430,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,7,14497,16676,9720,2686,1656,191,43,123,210,373,382,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,8,14838,18126,9850,2774,1739,209,34,114,177,332,332,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1400,881,807,1063,0
41905,9,14709,17746,9845,2765,1794,212,23,93,128,272,276,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,10,14680,17270,9841,2831,1810,222,16,84,115,225,244,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,11,14527,16744,9841,2796,1798,275,13,77,96,195,192,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,12,14418,16655,9776,2706,1788,348,20,77,97,187,173,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,13,14367,16503,9709,2695,1787,412,33,84,89,187,152,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,14,14277,16394,9677,2637,1749,437,46,85,84,192,133,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,15,14115,16308,9599,2533,1697,424,51,77,81,193,123,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,16,14100,16202,9582,2508,1676,427,54,76,84,195,122,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,17,13900,16195,9597,2711,1779,438,56,77,75,196,111,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,18,13821,16351,9869,2620,1770,462,58,100,82,179,102,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,19,13996,16626,10060,2608,1763,517,64,110,90,174,98,2680,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,20,14167,16528,9674,2527,1702,561,78,116,101,181,103,2670,658,850,6000,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,21,13993,15635,9367,2330,1573,600,95,122,115,194,128,2670,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,22,13387,14431,9125,2122,1416,640,116,116,135,210,155,2670,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41905,23,12641,13126,8707,1864,1228,700,149,129,159,231,189,2670,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,0,12206,12846,8347,1682,1115,915,221,136,140,195,228,2650,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,1,11846,12508,8166,1631,1087,997,281,142,144,192,260,2650,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,2,11679,12378,8128,1651,1067,1038,334,143,134,192,298,2660,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,3,11671,12350,8199,1660,1066,1083,366,153,133,193,318,2660,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,4,11763,12492,8540,1722,1099,1133,387,154,138,189,315,2670,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,5,12195,13094,9370,1898,1213,1155,414,154,142,190,346,2670,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,6,13277,14825,9850,2334,1443,1130,456,152,128,187,386,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,7,14663,16224,10019,2704,1661,1029,498,155,134,178,417,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,8,15086,16983,10127,2832,1758,934,524,150,105,161,421,1470,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,9,14999,17008,10111,2854,1771,866,545,129,80,171,495,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,10,14963,16949,10097,2900,1795,835,565,136,74,174,520,1470,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,11,14904,16866,10093,2912,1791,794,579,133,60,179,554,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,12,14891,16835,10015,2832,1781,728,588,130,49,199,603,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,13,14761,16673,9931,2845,1774,684,597,127,41,214,622,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,14,14732,16565,9882,2792,1745,610,601,136,43,226,635,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,15,14618,16470,9792,2684,1722,544,600,122,40,218,632,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,16,14472,16299,9775,2648,1713,515,592,143,50,225,637,1470,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,17,14332,16273,9793,2771,1808,511,568,152,56,232,607,1470,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,18,14274,16412,10062,2684,1828,528,544,160,64,250,613,1470,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,19,14367,16623,10240,2638,1803,554,529,172,83,252,593,1450,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,20,14463,16425,9838,2494,1702,568,521,167,90,260,585,1440,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,21,14303,15659,9506,2285,1550,584,504,194,102,271,572,1440,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,22,13734,14553,9243,2054,1379,607,472,210,110,291,539,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41906,23,12982,13268,8797,1833,1267,636,424,218,119,303,508,1460,658,850,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,0,12204,12996,8415,1714,1143,862,393,242,139,254,446,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,1,11869,12615,8250,1661,1079,1035,382,241,140,243,398,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,2,11694,12424,8228,1651,1048,1230,363,242,151,240,354,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,3,11665,12355,8287,1636,1068,1452,342,227,146,242,348,1460,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,4,11770,12470,8625,1682,1097,1605,340,224,152,240,367,1470,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,5,12091,13048,9476,1864,1190,1710,358,240,159,237,375,1460,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,6,13103,14728,9959,2327,1400,1782,392,226,157,254,387,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,7,14371,16045,10133,2685,1641,1830,418,261,167,277,457,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,8,14802,16670,10236,2796,1746,1862,464,239,173,262,476,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,9,14733,16643,10215,2817,1779,1907,552,177,158,241,532,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,10,14717,16552,10186,2883,1805,1952,630,166,138,244,607,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,11,14597,16449,10167,2875,1801,1962,684,146,122,242,674,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,12,14476,16408,10074,2833,1807,1904,716,152,116,253,681,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,13,14392,16244,9975,2820,1790,1830,719,143,124,263,723,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,14,14403,16131,9901,2780,1747,1743,687,151,141,291,730,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,15,14377,16072,9793,2681,1711,1655,634,149,128,322,718,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,16,14339,15988,9772,2626,1708,1578,573,131,139,338,696,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,17,14172,16034,9788,2705,1807,1451,525,128,137,347,609,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,18,14111,16251,10060,2636,1805,1301,486,125,144,353,520,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,19,14121,16522,10203,2612,1808,1188,448,120,173,407,429,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,20,14274,16370,9754,2501,1720,1098,420,132,200,454,374,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,21,14075,15669,9400,2306,1597,1020,408,130,266,502,347,1440,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,22,13514,14628,9132,2049,1444,1001,414,122,340,554,352,1450,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41907,23,12765,13684,8667,1843,1292,1000,427,129,429,591,346,1460,658,850,5550,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,0,12065,12731,8211,1726,1171,718,256,132,515,494,287,1500,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,1,11760,12371,8034,1697,1086,740,281,149,564,512,264,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,2,11620,12206,7987,1657,1057,744,275,176,557,534,257,1500,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,3,11583,12162,8028,1638,1060,719,258,209,591,566,254,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,4,11659,12275,8332,1677,1087,722,237,235,599,616,237,1500,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,5,11937,12885,9112,1842,1190,778,220,263,631,663,234,1510,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,6,12932,14568,9616,2279,1420,907,218,260,634,715,224,1500,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,7,14317,15885,9857,2636,1640,1085,220,281,657,791,233,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,8,14764,16246,10045,2762,1734,1319,245,304,714,863,252,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,9,14678,17243,9990,2797,1740,1603,283,315,786,952,292,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,10,14595,16937,9963,2827,1743,1833,331,324,780,1051,332,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,11,14496,16528,9897,2799,1731,2035,388,312,806,1151,395,1480,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,12,14242,16046,9821,2702,1727,2247,447,383,841,1276,467,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,13,14035,15780,9667,2635,1695,2459,508,360,855,1387,537,1500,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,14,13967,15493,9578,2543,1673,2591,559,362,850,1482,633,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,15,13781,15182,9489,2455,1667,2648,598,348,852,1534,723,1490,658,850,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,16,13558,15037,9452,2486,1667,2668,622,326,755,1572,815,1490,658,1450,5700,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,17,13507,14939,9474,2583,1749,2606,644,302,727,1604,895,1480,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,18,13555,15039,9688,2494,1761,2462,653,286,738,1608,955,1480,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,19,13670,15146,9807,2358,1712,2286,649,279,728,1614,999,1490,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,20,13718,14745,9380,2252,1639,2163,637,272,721,1602,1023,1490,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,21,13408,14053,9075,2091,1515,2092,611,272,748,1562,1022,1500,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,22,12968,13205,8812,1930,1373,2013,575,281,788,1526,999,1510,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41908,23,12488,12473,8384,1776,1242,1937,524,295,852,1509,1004,1510,658,1895,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,0,11848,11870,7931,1663,1163,1914,414,340,950,1500,967,1465,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,1,11504,11417,7743,1607,1092,1870,344,344,945,1499,921,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,2,11335,11220,7711,1551,1053,1759,307,350,982,1500,904,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,3,11316,11145,7731,1510,1041,1615,284,358,1021,1503,905,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,4,11231,11129,7846,1501,1053,1482,263,356,1031,1511,895,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,5,11208,11241,8036,1537,1078,1405,243,348,1045,1514,875,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,6,11385,11604,8072,1669,1144,1400,232,347,1068,1511,848,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,7,11729,12076,8298,1813,1226,1430,238,355,1063,1515,833,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,8,12291,12724,8544,2001,1353,1486,263,368,1053,1522,853,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,9,12857,13653,8675,2140,1455,1599,307,383,1062,1533,865,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,10,13117,13892,8725,2202,1509,1792,373,382,1073,1579,913,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,11,13058,13835,8690,2177,1526,1975,428,391,1077,1592,945,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,12,12845,13621,8588,2120,1486,2076,458,395,1067,1575,923,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,13,12677,13426,8519,2079,1476,2098,468,404,1055,1566,914,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,14,12556,13211,8544,2049,1453,2040,449,399,1029,1569,910,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,15,12451,13089,8585,2023,1437,1910,410,422,998,1562,869,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,16,12417,13180,8728,2060,1459,1710,362,399,963,1529,826,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,17,12554,13372,8899,2201,1538,1446,306,262,802,1393,770,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,18,12730,13562,9133,2221,1577,1183,249,271,788,1373,724,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,19,12878,13814,9160,2183,1580,1009,201,386,931,1457,695,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,20,12837,13674,8830,2108,1511,938,163,382,910,1442,663,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,21,12512,13156,8664,1966,1415,901,135,377,891,1428,661,1465,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,22,12112,12510,8503,1783,1314,868,119,370,888,1400,632,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41909,23,11693,12015,8135,1621,1214,862,120,335,832,1350,619,1475,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,0,11270,11586,7755,1537,1143,885,125,355,867,1348,601,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,1,11016,11307,7576,1466,1068,889,127,342,771,1329,586,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,2,10867,11130,7511,1430,1033,933,147,319,770,1308,568,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,3,10785,11022,7487,1420,1021,991,172,282,766,1302,556,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,4,10744,11023,7551,1434,1019,1046,192,258,689,1298,547,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,5,10754,11072,7604,1460,1037,1035,214,236,624,1282,535,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,6,10813,11238,7548,1562,1094,950,244,211,597,1252,531,1475,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,7,10970,11530,7674,1668,1172,880,285,187,539,1221,527,1485,1000,1600,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,8,11520,11975,7896,1845,1295,883,314,177,488,1208,535,1500,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
41910,9,12142,12500,8049,2004,1410,919,308,162,455,1186,540,1490,1000,1800,5800,984,1120,1167,496,496,880,880,430,1220,881,807,1063,0
